date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:32	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:32	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:33	75936/75936	---M--	200	added ('OK')	font/woff2	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:33	89100/89100	---M--	200	added ('OK')	font/woff	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:33	131624/131624	---M--	200	added ('OK')	font/ttf	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:33	708706/708706	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:34	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:34	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:34	13576/13576	---M--	200	added ('OK')	font/woff2	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:34	16800/16800	---M--	200	added ('OK')	font/woff	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:34	34092/34092	---M--	200	added ('OK')	font/ttf	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:35	144322/144322	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:35	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:35	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:35	76084/76084	---M--	200	added ('OK')	font/woff2	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:35	98996/98996	---M--	200	added ('OK')	font/woff	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:36	193780/193780	---M--	200	added ('OK')	font/ttf	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:37	849145/849145	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://55hotel.com.br/modulos/dev/assets/lib/font-awesome/css/all.min.css)
11:54:37	44648/44648	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-3719.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-3719.css	(from https://55hotel.com.br/empresa/)
11:54:37	17983/17983	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-8138.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-8138.css	(from https://55hotel.com.br/empresa/)
11:54:38	5038/5038	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-10451.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-10451.css	(from https://55hotel.com.br/empresa/)
11:54:40	77970/77970	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:54:38%20GMT	https://55hotel.com.br/wp-json/wp/v2/pages/3719	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/wp/v2/pages/3719.json	(from https://55hotel.com.br/empresa/)
11:54:41	2283/2283	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:54:40%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fempresa%2F	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embed450c.json	(from https://55hotel.com.br/empresa/)
11:54:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2014:54:40%20GMT	https://55hotel.com.br/?p=3719	C:/My%20Web%20Sites/55hotel/55hotel.com.br/indexf30f.html	(from https://55hotel.com.br/empresa/)
11:54:42	2371/2371	---MCZ	200	added ('OK')	text/xml	date:Mon,%2025%20Nov%202024%2014:54:41%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fempresa%2F&format=xml	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embed2d30	(from https://55hotel.com.br/empresa/)
11:54:42	103365/103365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:10%20GMT	https://55hotel.com.br/medias/petiscos-55innhotel-joinville-sc-1.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/petiscos-55innhotel-joinville-sc-1.jpg	(from https://55hotel.com.br/empresa/)
11:54:42	70510/70510	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:13%20GMT	https://55hotel.com.br/medias/tv-com-canais-streming-liberada-no-55innhotel-joinville-sc-1.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/tv-com-canais-streming-liberada-no-55innhotel-joinville-sc-1.jpg	(from https://55hotel.com.br/empresa/)
11:54:43	487398/487398	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2022:21:28%20GMT	https://55hotel.com.br/medias/vista-aerea-de-joinville-em-santa-catarina-se-hospede-55-hotel.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/vista-aerea-de-joinville-em-santa-catarina-se-hospede-55-hotel.png	(from https://55hotel.com.br/empresa/)
11:54:43	476721/476721	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2022:15:37%20GMT	https://55hotel.com.br/medias/55-inn-hotel-a-poucos-passos-entrada-da-ciadde-de-joinville-sc.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/55-inn-hotel-a-poucos-passos-entrada-da-ciadde-de-joinville-sc.png	(from https://55hotel.com.br/empresa/)
11:54:43	197365/197365	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2022:28:01%20GMT	https://55hotel.com.br/medias/No-55innHOTEL-voce-tem-canais-de-Streaming-gratuitos-Faca-sua-reserva-agora.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/No-55innHOTEL-voce-tem-canais-de-Streaming-gratuitos-Faca-sua-reserva-agora.png	(from https://55hotel.com.br/empresa/)
11:54:43	29866/29866	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2016:24:31%20GMT	https://55hotel.com.br/medias/cafe-da-manha-55-inn-hotel-em-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/cafe-da-manha-55-inn-hotel-em-joinville-santa-catarina.jpg	(from https://55hotel.com.br/empresa/)
11:54:43	459760/459760	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2022:25:25%20GMT	https://55hotel.com.br/medias/O-@55innsmart_hotel-possui-opcoes-de-quartos-com-Alexa-faca-sua-reserva-agora.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/O-@55innsmart_hotel-possui-opcoes-de-quartos-com-Alexa-faca-sua-reserva-agora.png	(from https://55hotel.com.br/empresa/)
11:54:44	621276/621276	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Oct%202023%2013:46:53%20GMT	https://55hotel.com.br/medias/55-inn-hotel-sc.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/55-inn-hotel-sc.png	(from https://55hotel.com.br/empresa/)
11:54:44	281138/281138	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Oct%202024%2021:12:31%20GMT	https://55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-58ea4a51.min.js	C:/My%20Web%20Sites/55hotel/55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-58ea4a51.min.js	(from https://55hotel.com.br/empresa/)
11:54:44	223307/223307	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Feb%202024%2018:44:23%20GMT	https://55hotel.com.br/medias/O-55-INN-Smart-Hotel-tera-muito-prazer-em-receber-seu-pet.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/O-55-INN-Smart-Hotel-tera-muito-prazer-em-receber-seu-pet.jpg	(from https://55hotel.com.br/regras-pet/)
11:54:45	4512/4512	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:54:44%20GMT	https://55hotel.com.br/wp-json/wp/v2/pages/15777	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/wp/v2/pages/15777.json	(from https://55hotel.com.br/regras-pet/)
11:54:46	2536/2536	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:54:45%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fregras-pet%2F	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embede51f.json	(from https://55hotel.com.br/regras-pet/)
11:54:46	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2014:54:45%20GMT	https://55hotel.com.br/?p=15777	C:/My%20Web%20Sites/55hotel/55hotel.com.br/index7365.html	(from https://55hotel.com.br/regras-pet/)
11:54:47	2665/2665	---MCZ	200	added ('OK')	text/xml	date:Mon,%2025%20Nov%202024%2014:54:46%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fregras-pet%2F&format=xml	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embedb062	(from https://55hotel.com.br/regras-pet/)
11:54:47	14209/14209	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-1006.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-1006.css	(from https://55hotel.com.br/nossos-servicos)
11:54:47	265790/265790	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Oct%202024%2019:14:23%20GMT	https://55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-8d24427a.min.js	C:/My%20Web%20Sites/55hotel/55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-8d24427a.min.js	(from https://55hotel.com.br/regras-pet/)
11:54:48	320467/320467	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Nov%202024%2001:31:23%20GMT	https://55hotel.com.br/nossos-servicos/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/nossos-servicos/index.html	(from https://55hotel.com.br/nossos-servicos)
11:54:49	113209/113209	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:54:48%20GMT	https://55hotel.com.br/wp-json/wp/v2/pages/1006	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/wp/v2/pages/1006.json	(from https://55hotel.com.br/nossos-servicos)
11:54:50	2317/2317	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:54:49%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fnossos-servicos%2F	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embed78b2.json	(from https://55hotel.com.br/nossos-servicos)
11:54:50	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2014:54:49%20GMT	https://55hotel.com.br/?p=1006	C:/My%20Web%20Sites/55hotel/55hotel.com.br/index846b.html	(from https://55hotel.com.br/nossos-servicos)
11:54:50	2405/2405	---MCZ	200	added ('OK')	text/xml	date:Mon,%2025%20Nov%202024%2014:54:50%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fnossos-servicos%2F&format=xml	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embedc9ea	(from https://55hotel.com.br/nossos-servicos)
11:54:50	3631/3631	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2000:05:27%20GMT	https://55hotel.com.br/medias/elementor/thumbs/suite-302-casal-flat-55-in-hotel-sc-qd5bym5o6yzmlmuobh2ddmtokuel2hb7jj5qbem1l0.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/suite-302-casal-flat-55-in-hotel-sc-qd5bym5o6yzmlmuobh2ddmtokuel2hb7jj5qbem1l0.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:51	4234/4234	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2017:37:04%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.30.18-qpr5a4zuwd4txpki88x345x96bu9ajbw3p0j0icio4.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.30.18-qpr5a4zuwd4txpki88x345x96bu9ajbw3p0j0icio4.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:51	3545/3545	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2017:37:05%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.26.31-1-qpr58r6eu58mudkvb5duy0htownsyku48ufskuedtw.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.26.31-1-qpr58r6eu58mudkvb5duy0htownsyku48ufskuedtw.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:51	25005/25005	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2023:52:46%20GMT	https://55hotel.com.br/medias/elementor/thumbs/suite-101-om-ar-condicionado-flat-55-inn-hotel-1-qd5b7bwbt3mzl4hgn6h8i0ozt6w0mrzpghfbt92g78.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/suite-101-om-ar-condicionado-flat-55-inn-hotel-1-qd5b7bwbt3mzl4hgn6h8i0ozt6w0mrzpghfbt92g78.png	(from https://55hotel.com.br/nossos-servicos)
11:54:51	3994/3994	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:56:37%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.25.14-qpr4sma5ij5fjd0nj6af532yks6ytms00z9pzubon8.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.25.14-qpr4sma5ij5fjd0nj6af532yks6ytms00z9pzubon8.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:52	3552/3552	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:56:37%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.14.16-qpr3nqaw7z6ei0esai0noej4bdq5zmgcelncgiy7b8.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.14.16-qpr3nqaw7z6ei0esai0noej4bdq5zmgcelncgiy7b8.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:52	4247/4247	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:56:37%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.15.49-qpr4im9yszgm0pjkxcob43xf27hdxk2szher6v5guc.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.15.49-qpr4im9yszgm0pjkxcob43xf27hdxk2szher6v5guc.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:52	2991/2991	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2003:32:53%20GMT	https://55hotel.com.br/medias/elementor/thumbs/suite-202-solteiro-flat-55-in-hotel-sc-qd59fme4lcfcol0wnn3ji3gad0wexb2nd5mku3j1xg.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/suite-202-solteiro-flat-55-in-hotel-sc-qd59fme4lcfcol0wnn3ji3gad0wexb2nd5mku3j1xg.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:53	4128/4128	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:54:34%20GMT	https://55hotel.com.br/medias/elementor/thumbs/hotel-em-joinville-sc-suite-101-smart-55-2-qpr1ioh5zvp8sqbx7p0lschvbbi00tkg58hh8z6zd0.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/hotel-em-joinville-sc-suite-101-smart-55-2-qpr1ioh5zvp8sqbx7p0lschvbbi00tkg58hh8z6zd0.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:53	4583/4583	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:56:37%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.04.05-1-qpr2qhqcjvodyeovdmsl0ahc3vjwsxi1i368ja8dc4.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.04.05-1-qpr2qhqcjvodyeovdmsl0ahc3vjwsxi1i368ja8dc4.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:53	19805/19805	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:51:27%20GMT	https://55hotel.com.br/medias/elementor/thumbs/suite-103-om-ar-condicionado-flat-55-inn-hotel-sc-qd58ajtzyy7bdyolhdze1yk7xxc1lf0vdvfsxufbt0.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/suite-103-om-ar-condicionado-flat-55-inn-hotel-sc-qd58ajtzyy7bdyolhdze1yk7xxc1lf0vdvfsxufbt0.png	(from https://55hotel.com.br/nossos-servicos)
11:54:53	3971/3971	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:56:37%20GMT	https://55hotel.com.br/medias/elementor/thumbs/hotel-55-smart-suite-104-5-qpr34vnf5lddnjskdco0o5sbf6n5m5m55amryqwg3o.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/hotel-55-smart-suite-104-5-qpr34vnf5lddnjskdco0o5sbf6n5m5m55amryqwg3o.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:53	3261/3261	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:56:37%20GMT	https://55hotel.com.br/medias/elementor/thumbs/hotel-55-smart-suite-105-5-qpr367l6u5703nuxlfdzpbotpu2vipwgbvwjfuxdac.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/hotel-55-smart-suite-105-5-qpr367l6u5703nuxlfdzpbotpu2vipwgbvwjfuxdac.jpg	(from https://55hotel.com.br/nossos-servicos)
11:54:54	20940/20940	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:51:27%20GMT	https://55hotel.com.br/medias/elementor/thumbs/suite-201-om-ar-condicionado-flat-55-inn-hotel-joinville-qd58vq53xl6uxpxau1htq471peypzy36moil5911ms.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/suite-201-om-ar-condicionado-flat-55-inn-hotel-joinville-qd58vq53xl6uxpxau1htq471peypzy36moil5911ms.png	(from https://55hotel.com.br/nossos-servicos)
11:54:54	176144/176144	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:38:20%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-4.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-4.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:55	165207/165207	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:38:26%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-2.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-2.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:55	49541/49541	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-804.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-804.css	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:55	1019/1019	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:54:55%20GMT	https://55hotel.com.br/wp-json/wp/v2/serv/15475	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/wp/v2/serv/15475.json	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:56	2673/2673	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:54:55%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fsuite-101-do-55-inn-hotel-joinville%2F	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embedb3ac.json	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:56	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2014:54:56%20GMT	https://55hotel.com.br/?p=15475	C:/My%20Web%20Sites/55hotel/55hotel.com.br/index99d5.html	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
